datetime,pm2_5,o3,wdird,hum,wspdm,tempm,pressurem,sunhours
30-09-2014 14:00,19.5,38.58333333,220,22,7.2,15,1025,11.84411686
30-09-2014 16:00,22.41666667,47.91666667,150,36,10.8,15,1023,11.84411686
30-09-2014 17:00,24.58333333,48,220,27,7.2,15,1023,11.84411686
30-09-2014 18:00,19.66666667,38.41666667,100,51,7.2,13,1022,11.84411686
30-09-2014 19:00,25.83333333,28.25,90,51,10.8,13,1022,11.84411686
30-09-2014 20:00,0,0,160,31,3.6,14,1022,11.84411686
30-09-2014 21:00,39.91666667,12.5,0,71,3.6,10,1022,11.84411686
30-09-2014 22:00,44.08333333,10.08333333,0,71,3.6,11,1022,11.84411686
30-09-2014 23:00,49.58333333,8.416666667,160,39,3.6,14,1021,11.84411686
01-10-2014 00:00,54.66666667,7.75,80,71,7.2,11,1021,11.80082415
01-10-2014 01:00,58.33333333,4.666666667,0,71,3.6,11,1020,11.80082415
01-10-2014 02:00,55.66666667,2.25,180,53,7.2,13,1019,11.80082415
01-10-2014 03:00,54.41666667,2.083333333,80,71,7.2,11,1018,11.80082415
01-10-2014 04:00,52.33333333,2.25,80,76,3.6,11,1018,11.80082415
01-10-2014 05:00,54.25,2.083333333,250,60,3.6,12,1018,11.80082415
01-10-2014 06:00,47.5,2.416666667,0,77,3.6,12,1018,11.80082415
01-10-2014 07:00,45.41666667,2,0,72,3.6,12,1018,11.80082415
01-10-2014 08:00,53.58333333,3.75,70,60,3.6,13,1018,11.80082415
01-10-2014 09:00,54.5,3.083333333,0,77,3.6,13,1017,11.80082415
01-10-2014 10:00,55.75,5.583333333,150,67,7.2,14,1017,11.80082415
01-10-2014 13:00,69.91666667,5.75,350,77,18,13,1015,11.80082415
01-10-2014 16:00,68.16666667,5.5,360,94,10.8,11,1014,11.80082415
01-10-2014 17:00,68,4.833333333,40,96,7.2,11,1014,11.80082415
01-10-2014 18:00,58,3.75,10,94,7.2,11,1014,11.80082415
01-10-2014 19:00,76.25,3.5,0,100,3.6,11,1014,11.80082415
01-10-2014 20:00,85.25,2.833333333,40,97,3.6,11,1015,11.80082415
01-10-2014 21:00,82,3.25,360,100,7.2,11,1015,11.80082415
01-10-2014 22:00,76.66666667,3.666666667,0,94,3.6,11,1015,11.80082415
01-10-2014 23:00,72.58333333,3.5,40,95,3.6,11,1014,11.80082415
02-10-2014 00:00,49.91666667,2.916666667,350,100,10.8,11,1014,11.75756755
02-10-2014 01:00,60.41666667,2.583333333,360,94,7.2,11,1013,11.75756755
02-10-2014 02:00,57.66666667,4.25,340,95,3.6,10,1013,11.75756755
02-10-2014 03:00,55.33333333,3.083333333,300,94,10.8,11,1013,11.75756755
02-10-2014 05:00,54.16666667,1.916666667,250,100,3.6,9,1013,11.75756755
02-10-2014 06:00,53.25,1.833333333,340,100,7.2,9,1013,11.75756755
02-10-2014 07:00,50.25,2,360,94,7.2,10,1013,11.75756755
02-10-2014 08:00,49.66666667,2.666666667,340,98,3.6,12,1014,11.75756755
02-10-2014 09:00,55.25,4.916666667,0,82,3.6,15,1013,11.75756755
02-10-2014 11:00,64.5,14.58333333,290,57,3.6,17,1013,11.75756755
02-10-2014 12:00,60.25,22.5,300,56,7.2,20,1012,11.75756755
02-10-2014 13:00,50.5,37.41666667,0,53,3.6,21,1012,11.75756755
02-10-2014 14:00,44.16666667,46.25,220,49,10.8,20,1012,11.75756755
02-10-2014 15:00,38.91666667,46.5,0,56,3.6,21,1011,11.75756755
02-10-2014 16:00,40.33333333,53,100,64,7.2,20,1012,11.75756755
02-10-2014 17:00,35.16666667,46.5,220,49,7.2,20,1012,11.75756755
02-10-2014 19:00,38,14.75,160,82,7.2,16,1014,11.75756755
02-10-2014 20:00,51.75,9.333333333,250,75,3.6,16,1015,11.75756755
02-10-2014 21:00,57.41666667,9.25,80,88,7.2,15,1015,11.75756755
02-10-2014 22:00,54.08333333,9.916666667,90,82,7.2,15,1016,11.75756755
02-10-2014 23:00,54.08333333,9.916666667,0,95,3.6,13,1016,11.75756755
03-10-2014 00:00,61,8,0,88,3.6,14,1016,11.71435314
03-10-2014 01:00,54.33333333,5.916666667,0,94,3.6,12,1017,11.71435314
03-10-2014 02:00,51.16666667,8.25,40,100,7.2,12,1016,11.71435314
03-10-2014 03:00,54.58333333,7.833333333,0,94,3.6,13,1017,11.71435314
03-10-2014 04:00,54.58333333,7.833333333,0,88,3.6,13,1017,11.71435314
03-10-2014 05:00,54.58333333,7.833333333,70,96,3.6,13,1017,11.71435314
03-10-2014 06:00,71.33333333,4.5,10,88,3.6,14,1017,11.71435314
03-10-2014 07:00,60.75,4.666666667,360,94,7.2,13,1018,11.71435314
03-10-2014 08:00,39.08333333,3.666666667,20,91,7.2,14,1019,11.71435314
03-10-2014 09:00,44.25,4.5,0,88,3.6,14,1019,11.71435314
03-10-2014 10:00,44.25,4.5,360,77,7.2,15,1019,11.71435314
03-10-2014 11:00,40.41666667,4.333333333,70,76,7.2,15,1019,11.71435314
03-10-2014 13:00,40.41666667,4.333333333,0,82,3.6,16,1017,11.71435314
03-10-2014 15:00,85.75,17.41666667,130,73,7.2,18,1016,11.71435314
03-10-2014 16:00,85.75,17.41666667,110,77,7.2,18,1016,11.71435314
03-10-2014 17:00,104.1666667,19.25,70,67,7.2,18,1016,11.71435314
03-10-2014 18:00,105.5,12.75,70,88,7.2,16,1017,11.71435314
03-10-2014 19:00,108.5833333,8.416666667,0,88,3.6,16,1017,11.71435314
03-10-2014 20:00,108.5833333,8.416666667,70,81,7.2,17,1017,11.71435314
03-10-2014 21:00,102.5,1.833333333,0,88,3.6,16,1018,11.71435314
03-10-2014 22:00,101.5833333,1.666666667,0,88,0,16,1018,11.71435314
03-10-2014 23:00,98.25,2,160,87,10.8,16,1018,11.71435314
04-10-2014 00:00,98.25,2,150,88,10.8,15,1017,11.67118698
04-10-2014 01:00,81.83333333,13.08333333,150,94,10.8,15,1017,11.67118698
04-10-2014 02:00,66.5,19.08333333,200,92,7.2,15,1018,11.67118698
04-10-2014 03:00,59.16666667,27.58333333,150,94,10.8,15,1017,11.67118698
04-10-2014 04:00,52.83333333,36.66666667,180,94,18,15,1017,11.67118698
04-10-2014 05:00,49.5,46.58333333,180,92,7.2,14,1018,11.67118698
04-10-2014 06:00,44.91666667,51.66666667,150,94,7.2,14,1018,11.67118698
04-10-2014 07:00,38.25,48.25,130,94,7.2,14,1018,11.67118698
04-10-2014 08:00,43,38.08333333,180,89,3.6,14,1019,11.67118698
04-10-2014 09:00,38.5,27.83333333,110,94,3.6,14,1019,11.67118698
04-10-2014 10:00,43.66666667,31.75,60,94,7.2,14,1020,11.67118698
04-10-2014 13:00,52,41.08333333,0,94,3.6,15,1019,11.67118698
04-10-2014 14:00,61,46.5,70,71,7.2,16,1018,11.67118698
04-10-2014 17:00,65.25,42.41666667,110,80,7.2,16,1019,11.67118698
04-10-2014 19:00,74.25,15.5,120,94,10.8,14,1020,11.67118698
04-10-2014 20:00,72.91666667,9.416666667,110,94,7.2,14,1022,11.67118698
04-10-2014 21:00,67.91666667,9.5,120,94,10.8,14,1022,11.67118698
04-10-2014 22:00,67.91666667,9.5,140,94,7.2,14,1023,11.67118698
05-10-2014 03:00,52.16666667,2.666666667,110,100,3.6,11,1022,11.62807501
05-10-2014 05:00,41.66666667,4,110,97,3.6,12,1023,11.62807501
05-10-2014 07:00,34,11.16666667,30,82,10.8,12,1024,11.62807501
05-10-2014 08:00,25.75,19.41666667,20,64,7.2,14,1025,11.62807501
05-10-2014 09:00,16,29.5,330,55,18,17,1025,11.62807501
05-10-2014 10:00,16,29.5,320,42,25.2,18,1025,11.62807501
05-10-2014 11:00,7.333333333,49.91666667,340,24,18,18,1025,11.62807501
05-10-2014 12:00,5.416666667,53.58333333,350,31,21.6,22,1024,11.62807501
05-10-2014 13:00,4.166666667,25.75,350,37,21.6,20,1024,11.62807501
05-10-2014 14:00,4.166666667,25.75,320,21,10.8,20,1024,11.62807501
05-10-2014 15:00,4.166666667,25.75,20,31,14.4,22,1023,11.62807501
05-10-2014 16:00,9.166666667,78.58333333,20,30,21.6,20,1024,11.62807501
05-10-2014 17:00,0,0,40,20,10.8,19,1024,11.62807501
05-10-2014 18:00,0,0,50,39,7.2,17,1024,11.62807501
05-10-2014 19:00,12,46.66666667,50,67,7.2,13,1025,11.62807501
05-10-2014 20:00,0,0,340,49,3.6,13,1026,11.62807501
05-10-2014 21:00,25.91666667,17.41666667,20,76,7.2,10,1026,11.62807501
05-10-2014 22:00,0,0,350,71,7.2,11,1027,11.62807501
05-10-2014 23:00,0,0,270,71,3.6,10,1027,11.62807501
06-10-2014 00:00,23.75,15,0,87,3.6,7,1027,11.58502304
06-10-2014 01:00,0,0,360,87,7.2,8,1027,11.58502304
06-10-2014 02:00,0,0,270,84,3.6,8,1027,11.58502304
06-10-2014 03:00,17.41666667,16.25,310,71,10.8,10,1027,11.58502304
06-10-2014 04:00,0,0,0,87,3.6,7,1026,11.58502304
06-10-2014 05:00,0,0,270,75,3.6,7,1026,11.58502304
06-10-2014 06:00,16.83333333,10.16666667,340,87,7.2,6,1027,11.58502304
06-10-2014 07:00,0,0,10,87,10.8,7,1027,11.58502304
06-10-2014 08:00,0,0,40,44,3.6,12,1027,11.58502304
06-10-2014 10:00,17.25,15.66666667,20,42,10.8,16,1027,11.58502304
06-10-2014 11:00,0,0,0,18,0,18,1026,11.58502304
06-10-2014 13:00,0,0,230,25,10.8,21,1024,11.58502304
06-10-2014 14:00,0,0,220,12,7.2,21,1023,11.58502304
06-10-2014 15:00,17.66666667,81.58333333,170,25,14.4,21,1022,11.58502304
06-10-2014 16:00,0,0,150,26,14.4,20,1021,11.58502304
06-10-2014 17:00,0,0,200,22,7.2,20,1021,11.58502304
06-10-2014 18:00,29.41666667,82.91666667,160,42,7.2,17,1021,11.58502304
06-10-2014 19:00,0,0,160,59,3.6,14,1021,11.58502304
06-10-2014 20:00,0,0,200,34,7.2,16,1021,11.58502304
06-10-2014 21:00,63.75,27.66666667,0,77,3.6,12,1021,11.58502304
06-10-2014 22:00,0,0,0,72,3.6,12,1021,11.58502304
06-10-2014 23:00,0,0,180,49,3.6,14,1021,11.58502304
07-10-2014 00:00,78.41666667,16.33333333,90,76,7.2,11,1021,11.54203669
07-10-2014 01:00,0,0,80,76,7.2,11,1020,11.54203669
07-10-2014 02:00,0,0,220,54,3.6,12,1020,11.54203669
07-10-2014 03:00,76.33333333,7.25,0,87,3.6,9,1020,11.54203669
07-10-2014 04:00,0,0,360,93,3.6,8,1020,11.54203669
07-10-2014 05:00,0,0,10,79,0,9,1020,11.54203669
07-10-2014 06:00,65.41666667,5.666666667,360,93,3.6,8,1020,11.54203669
07-10-2014 07:00,0,0,0,93,3.6,8,1021,11.54203669
07-10-2014 08:00,0,0,90,69,3.6,12,1021,11.54203669
07-10-2014 09:00,0,0,60,67,7.2,13,1022,11.54203669
07-10-2014 10:00,65.08333333,17.83333333,60,59,7.2,15,1021,11.54203669
07-10-2014 11:00,65.08333333,17.83333333,40,43,7.2,17,1021,11.54203669
07-10-2014 12:00,88,40.58333333,0,56,3.6,18,1020,11.54203669
07-10-2014 13:00,104,58.58333333,0,49,3.6,19,1019,11.54203669
07-10-2014 15:00,138.5833333,94.66666667,120,46,7.2,21,1018,11.54203669
07-10-2014 16:00,156.1666667,106.0833333,160,49,10.8,20,1018,11.54203669
07-10-2014 17:00,171.1666667,121.75,180,35,7.2,20,1018,11.54203669
07-10-2014 19:00,193.5,64.66666667,0,88,0,14,1019,11.54203669
07-10-2014 20:00,210.0833333,36.91666667,40,71,3.6,15,1019,11.54203669
07-10-2014 21:00,215.1666667,21.41666667,60,94,3.6,12,1019,11.54203669
07-10-2014 22:00,211.1666667,20.58333333,0,94,3.6,12,1020,11.54203669
07-10-2014 23:00,216.4166667,20,90,80,3.6,13,1020,11.54203669
08-10-2014 00:00,212.5,19.41666667,0,94,0,12,1020,11.49912155
08-10-2014 01:00,220.0833333,17.16666667,0,94,3.6,12,1020,11.49912155
08-10-2014 02:00,219.25,16.5,40,85,3.6,13,1020,11.49912155
08-10-2014 03:00,211.5833333,16.16666667,10,88,7.2,12,1020,11.49912155
08-10-2014 04:00,206.5,17.16666667,360,94,3.6,12,1019,11.49912155
08-10-2014 05:00,202.8333333,17.33333333,40,81,3.6,13,1020,11.49912155
08-10-2014 06:00,197.75,16.33333333,30,88,3.6,12,1019,11.49912155
08-10-2014 07:00,198.3333333,15.66666667,10,88,3.6,13,1020,11.49912155
08-10-2014 08:00,199.9166667,10.08333333,70,83,3.6,14,1021,11.49912155
08-10-2014 10:00,213.4166667,17.33333333,0,72,3.6,16,1021,11.49912155
08-10-2014 13:00,250.9166667,51.25,0,64,3.6,19,1019,11.49912155
08-10-2014 14:00,221.3333333,69.33333333,40,55,7.2,19,1018,11.49912155
08-10-2014 15:00,266.3333333,83.33333333,150,64,10.8,20,1017,11.49912155
08-10-2014 16:00,300.6666667,77.75,0,68,3.6,20,1017,11.49912155
08-10-2014 17:00,294.5833333,59.25,140,57,3.6,20,1017,11.49912155
08-10-2014 18:00,318.9166667,32.16666667,50,88,3.6,16,1017,11.49912155
08-10-2014 19:00,330.75,20.08333333,60,94,3.6,15,1018,11.49912155
08-10-2014 20:00,331.4166667,20.08333333,70,84,3.6,16,1018,11.49912155
08-10-2014 21:00,329.3333333,21.16666667,60,94,3.6,14,1019,11.49912155
08-10-2014 22:00,332.5,19.25,0,94,3.6,14,1019,11.49912155
08-10-2014 23:00,330.5,19.41666667,40,88,3.6,15,1019,11.49912155
09-10-2014 00:00,324.0833333,16.91666667,20,88,7.2,14,1019,11.45628326
09-10-2014 01:00,292,12.5,0,94,0,13,1019,11.45628326
09-10-2014 02:00,312.25,10.75,10,96,0,14,1019,11.45628326
09-10-2014 03:00,306.75,10.83333333,20,100,3.6,12,1018,11.45628326
09-10-2014 04:00,308.25,9.666666667,80,94,3.6,12,1019,11.45628326
09-10-2014 05:00,308.25,9.666666667,70,95,3.6,14,1019,11.45628326
09-10-2014 06:00,308.25,9.666666667,360,100,3.6,11,1019,11.45628326
09-10-2014 07:00,297,6.416666667,0,94,0,12,1020,11.45628326
09-10-2014 08:00,298.0833333,5.333333333,40,90,3.6,14,1020,11.45628326
09-10-2014 09:00,306.1666667,6,20,94,3.6,15,1021,11.45628326
09-10-2014 10:00,318.4,11.8,0,82,3.6,17,1021,11.45628326
09-10-2014 11:00,329,14.5,40,66,7.2,18,1021,11.45628326
09-10-2014 12:00,296.5,42.75,0,68,3.6,20,1020,11.45628326
09-10-2014 13:00,266.6666667,74.83333333,0,64,3.6,21,1019,11.45628326
09-10-2014 14:00,307.9166667,102.4166667,40,52,3.6,22,1019,11.45628326
09-10-2014 15:00,293.75,111.8333333,150,64,7.2,22,1018,11.45628326
09-10-2014 17:00,348.8333333,101.4166667,0,51,0,21,1018,11.45628326
09-10-2014 18:00,369.4166667,58.75,0,88,0,18,1019,11.45628326
09-10-2014 19:00,373.75,26.08333333,0,94,3.6,16,1019,11.45628326
09-10-2014 20:00,342.3333333,19.58333333,20,82,3.6,16,1020,11.45628326
09-10-2014 21:00,302.6666667,21.25,360,94,3.6,15,1020,11.45628326
09-10-2014 22:00,330.25,18.33333333,0,94,0,15,1021,11.45628326
09-10-2014 23:00,326.25,19.66666667,40,86,3.6,16,1021,11.45628326
10-10-2014 00:00,317.0833333,19.91666667,0,94,3.6,14,1021,11.41352771
10-10-2014 01:00,315.8333333,21.66666667,360,94,7.2,14,1022,11.41352771
10-10-2014 02:00,311.9166667,21.58333333,70,94,3.6,15,1022,11.41352771
10-10-2014 03:00,305.3333333,20.5,0,94,3.6,13,1022,11.41352771
10-10-2014 04:00,295.9166667,18.41666667,30,94,3.6,13,1022,11.41352771
10-10-2014 05:00,282.5,16.58333333,40,97,3.6,14,1022,11.41352771
10-10-2014 07:00,255.8333333,9.916666667,50,100,3.6,13,1023,11.41352771
10-10-2014 08:00,254,5.25,70,97,7.2,15,1024,11.41352771
10-10-2014 09:00,262.6666667,5.083333333,0,94,3.6,16,1024,11.41352771
10-10-2014 10:00,276.25,10,120,83,7.2,18,1024,11.41352771
10-10-2014 11:00,294.3333333,24.58333333,70,67,7.2,19,1024,11.41352771
10-10-2014 12:00,313,45.33333333,0,68,3.6,21,1023,11.41352771
10-10-2014 14:00,298.8333333,109.8333333,180,47,7.2,23,1021,11.41352771
10-10-2014 15:00,283.75,127.5833333,150,64,10.8,22,1021,11.41352771
10-10-2014 16:00,272.9166667,134.1666667,150,64,7.2,22,1020,11.41352771
10-10-2014 17:00,265.3333333,128.5833333,110,53,3.6,22,1020,11.41352771
10-10-2014 18:00,263.5833333,100.1666667,70,83,3.6,18,1020,11.41352771
10-10-2014 19:00,275.6666667,68.25,110,88,7.2,17,1020,11.41352771
10-10-2014 20:00,299.9166667,38.41666667,140,68,7.2,20,1021,11.41352771
10-10-2014 21:00,312.0833333,29.33333333,120,88,7.2,17,1021,11.41352771
10-10-2014 22:00,300.4166667,35.91666667,0,94,3.6,15,1021,11.41352771
10-10-2014 23:00,300.4166667,35.91666667,320,90,3.6,15,1021,11.41352771
11-10-2014 00:00,300.4166667,35.91666667,80,94,3.6,15,1021,11.37086113
11-10-2014 01:00,300.4166667,35.91666667,90,100,7.2,15,1021,11.37086113
11-10-2014 02:00,300.4166667,35.91666667,20,97,3.6,15,1021,11.37086113
11-10-2014 03:00,252.5,30.41666667,0,94,3.6,15,1021,11.37086113
11-10-2014 04:00,252.4166667,17.41666667,110,94,7.2,15,1020,11.37086113
11-10-2014 05:00,249.5,11.83333333,70,100,7.2,14,1020,11.37086113
11-10-2014 07:00,232.0833333,13.58333333,140,100,7.2,15,1021,11.37086113
11-10-2014 08:00,224.1666667,13.83333333,20,100,3.6,15,1021,11.37086113
11-10-2014 09:00,223.5,14.66666667,160,100,7.2,15,1022,11.37086113
11-10-2014 10:00,228.1666667,25.91666667,140,94,3.6,16,1022,11.37086113
11-10-2014 11:00,241.4166667,34.33333333,40,80,3.6,17,1021,11.37086113
11-10-2014 12:00,239.25,46.16666667,80,83,7.2,18,1021,11.37086113
11-10-2014 13:00,237.75,59.75,0,73,3.6,19,1020,11.37086113
11-10-2014 15:00,238.6666667,67.16666667,340,73,7.2,20,1020,11.37086113
11-10-2014 17:00,233.9166667,46.58333333,0,64,10.8,20,1021,11.37086113
11-10-2014 18:00,154.4166667,35.25,310,49,25.2,20,1022,11.37086113
11-10-2014 19:00,51.08333333,35.25,330,46,25.2,19,1024,11.37086113
11-10-2014 20:00,22.58333333,41.58333333,340,31,18,18,1024,11.37086113
11-10-2014 21:00,9.25,47.41666667,320,42,25.2,18,1026,11.37086113
11-10-2014 22:00,7.333333333,50.16666667,330,45,25.2,17,1026,11.37086113
11-10-2014 23:00,6.333333333,54,340,30,21.6,17,1027,11.37086113
12-10-2014 00:00,6.666666667,56.75,340,55,21.6,16,1028,11.32829022
12-10-2014 01:00,5.416666667,54.75,330,55,18,15,1028,11.32829022
12-10-2014 02:00,4.666666667,50.16666667,0,47,14.4,14,1028,11.32829022
12-10-2014 03:00,5.083333333,46.91666667,20,72,10.8,13,1029,11.32829022
12-10-2014 04:00,5.833333333,43.83333333,10,72,10.8,13,1029,11.32829022
12-10-2014 05:00,5.583333333,42.08333333,40,45,7.2,14,1029,11.32829022
12-10-2014 07:00,5.916666667,41.08333333,10,25,28.8,16,1031,11.32829022
12-10-2014 09:00,4.916666667,37.5,20,39,10.8,15,1033,11.32829022
12-10-2014 10:00,8.583333333,37.5,30,27,14.4,16,1033,11.32829022
12-10-2014 11:00,6.166666667,41.33333333,40,16,7.2,16,1033,11.32829022
12-10-2014 12:00,6.5,47.66666667,20,24,18,18,1032,11.32829022
12-10-2014 13:00,6.916666667,51.33333333,360,24,10.8,18,1031,11.32829022
12-10-2014 14:00,6.833333333,51.91666667,340,12,10.8,17,1030,11.32829022
12-10-2014 16:00,7.166666667,46.75,10,31,7.2,16,1030,11.32829022
12-10-2014 17:00,5.916666667,38.75,0,11,10.8,16,1030,11.32829022
12-10-2014 18:00,4.833333333,34.41666667,350,25,18,16,1030,11.32829022
12-10-2014 19:00,7.916666667,31.08333333,360,36,10.8,14,1030,11.32829022
12-10-2014 20:00,9.333333333,27.66666667,0,12,10.8,16,1030,11.32829022
12-10-2014 21:00,10.08333333,29.5,10,44,10.8,12,1031,11.32829022
12-10-2014 22:00,8.166666667,33.25,360,50,14.4,10,1031,11.32829022
12-10-2014 23:00,6.833333333,31.83333333,0,16,7.2,13,1031,11.32829022
13-10-2014 00:00,6.583333333,36.75,360,46,7.2,8,1031,11.2858221
13-10-2014 01:00,6.333333333,35.66666667,360,53,10.8,6,1031,11.2858221
13-10-2014 02:00,6.25,33.41666667,0,19,3.6,11,1031,11.2858221
13-10-2014 04:00,4.416666667,32.25,10,53,7.2,5,1030,11.2858221
13-10-2014 05:00,5.75,30,0,18,7.2,9,1030,11.2858221
13-10-2014 06:00,7.166666667,27.91666667,20,70,7.2,3,1030,11.2858221
13-10-2014 07:00,9.25,22,360,65,14.4,4,1030,11.2858221
13-10-2014 08:00,10.75,21.83333333,340,13,14.4,11,1030,11.2858221
13-10-2014 09:00,8.916666667,31.83333333,360,30,14.4,12,1031,11.2858221
13-10-2014 10:00,7.333333333,41.33333333,10,21,14.4,14,1030,11.2858221
13-10-2014 11:00,5.916666667,48.41666667,40,9,10.8,14,1029,11.2858221
13-10-2014 12:00,6.083333333,53.33333333,300,17,10.8,16,1027,11.2858221
13-10-2014 13:00,7.333333333,56.83333333,290,16,7.2,16,1026,11.2858221
13-10-2014 14:00,9,60.58333333,20,5,10.8,16,1025,11.2858221
13-10-2014 16:00,9.416666667,59.25,100,18,7.2,17,1023,11.2858221
13-10-2014 17:00,13.08333333,53.66666667,180,8,7.2,16,1023,11.2858221
13-10-2014 18:00,13.5,33.91666667,120,50,3.6,11,1023,11.2858221
13-10-2014 19:00,21.33333333,16.91666667,160,58,7.2,9,1023,11.2858221
13-10-2014 20:00,30.75,12,180,21,3.6,12,1024,11.2858221
13-10-2014 21:00,34.91666667,10.91666667,0,76,3.6,7,1024,11.2858221
13-10-2014 22:00,41.33333333,10.16666667,0,81,3.6,6,1023,11.2858221
13-10-2014 23:00,42.91666667,8,200,32,7.2,9,1024,11.2858221
14-10-2014 01:00,39.66666667,8.666666667,60,87,3.6,5,1023,11.24346429
14-10-2014 02:00,35.91666667,6.25,350,64,0,5,1023,11.24346429
14-10-2014 03:00,33.91666667,5.5,340,81,10.8,4,1022,11.24346429
14-10-2014 04:00,30,4.75,10,75,7.2,4,1022,11.24346429
14-10-2014 05:00,26.25,6.416666667,70,76,3.6,4,1022,11.24346429
14-10-2014 07:00,23.16666667,3.416666667,360,75,7.2,4,1022,11.24346429
14-10-2014 08:00,27.66666667,4.916666667,70,39,7.2,9,1022,11.24346429
14-10-2014 10:00,22.83333333,12.5,0,36,3.6,14,1021,11.24346429
14-10-2014 11:00,30.66666667,17.66666667,180,21,7.2,17,1021,11.24346429
14-10-2014 12:00,33.75,25.08333333,0,30,7.2,18,1020,11.24346429
14-10-2014 13:00,38.33333333,39.41666667,200,24,14.4,20,1018,11.24346429
14-10-2014 14:00,45.16666667,57,200,15,14.4,21,1017,11.24346429
14-10-2014 15:00,40,75.58333333,210,23,14.4,22,1016,11.24346429
14-10-2014 16:00,38.41666667,81.91666667,210,23,14.4,21,1016,11.24346429
14-10-2014 17:00,38.66666667,83.75,220,17,10.8,20,1016,11.24346429
14-10-2014 19:00,51.58333333,34,180,32,18,18,1016,11.24346429
14-10-2014 20:00,58.41666667,28.41666667,200,32,7.2,15,1016,11.24346429
14-10-2014 22:00,84,16.91666667,0,76,3.6,10,1015,11.24346429
14-10-2014 23:00,90.5,16.25,220,39,7.2,13,1015,11.24346429
15-10-2014 00:00,98.66666667,15.08333333,0,87,3.6,8,1015,11.20122475
15-10-2014 01:00,99.75,14.5,0,87,3.6,8,1014,11.20122475
15-10-2014 02:00,98.25,12.83333333,290,56,3.6,10,1014,11.20122475
15-10-2014 03:00,93.25,11.41666667,0,93,3.6,6,1013,11.20122475
15-10-2014 04:00,86.41666667,11.5,0,93,3.6,6,1013,11.20122475
15-10-2014 05:00,77.75,8.833333333,20,77,3.6,8,1013,11.20122475
15-10-2014 06:00,70.33333333,7.416666667,350,93,7.2,5,1013,11.20122475
15-10-2014 07:00,66.66666667,6.833333333,0,87,3.6,7,1013,11.20122475
15-10-2014 08:00,72.83333333,5,20,62,7.2,11,1014,11.20122475
15-10-2014 09:00,73.08333333,8.25,60,58,7.2,13,1014,11.20122475
15-10-2014 10:00,42.33333333,35.33333333,290,21,36,21,1014,11.20122475
15-10-2014 11:00,22.75,56.83333333,320,10,14.4,21,1014,11.20122475
15-10-2014 12:00,9.333333333,63.91666667,280,21,36,21,1014,11.20122475
15-10-2014 13:00,10.33333333,66.58333333,300,20,32.4,22,1014,11.20122475
15-10-2014 14:00,10.33333333,70.33333333,320,8,21.6,22,1014,11.20122475
15-10-2014 15:00,9.416666667,71.5,320,12,36,23,1014,11.20122475
15-10-2014 17:00,7.666666667,69.5,290,4,14.4,20,1016,11.20122475
15-10-2014 18:00,9,65.16666667,360,18,32.4,17,1017,11.20122475
15-10-2014 19:00,7.583333333,58,350,14,32.4,17,1018,11.20122475
15-10-2014 20:00,8.916666667,51.91666667,320,6,10.8,17,1020,11.20122475
15-10-2014 21:00,9.666666667,45.91666667,10,23,10.8,13,1021,11.20122475
15-10-2014 22:00,9.916666667,27.5,20,28,7.2,12,1021,11.20122475
15-10-2014 23:00,10.41666667,19.25,320,18,3.6,11,1022,11.20122475
16-10-2014 00:00,18.5,18.66666667,0,57,3.6,7,1022,11.15911172
16-10-2014 01:00,16.16666667,13.58333333,180,53,7.2,7,1022,11.15911172
16-10-2014 02:00,18.66666667,9.916666667,140,39,0,7,1022,11.15911172
16-10-2014 03:00,18.66666667,10.91666667,0,76,3.6,5,1022,11.15911172
16-10-2014 04:00,20.08333333,9.75,0,75,3.6,4,1022,11.15911172
16-10-2014 05:00,19.25,9.666666667,0,59,0,5,1023,11.15911172
16-10-2014 06:00,19.58333333,6.416666667,0,87,0,3,1023,11.15911172
16-10-2014 07:00,24.75,6.166666667,0,87,3.6,3,1024,11.15911172
16-10-2014 08:00,26.41666667,5.166666667,220,19,7.2,13,1025,11.15911172
16-10-2014 09:00,23.91666667,8.666666667,0,44,3.6,13,1025,11.15911172
16-10-2014 10:00,27.75,16.08333333,0,36,3.6,16,1024,11.15911172
